,Thoothukudi,Tiruchchirappalli,Tirunelveli Kattabo,Tiruvannamalai,Vellore,Villupuram,Virudhunagar,Ariyalur,Chennai,Coimbatore,Cuddalore,Dharmapuri,Dindigul,Erode,Kancheepuram,Kanniyakumari,Karur,Madurai,Nagapattinam,Namakkal,Nilgiris,Perambalur,Pudukkottai,Ramanathapuram,Salem,Sivaganga,Thanjavur,Theni,Thiruvallur,Thiruvarur
2011-04-13,8.165794,0.0,11.263144,0.0,0.0,0.0,10.849919,0.0,0.0,13.81329,0.0,0.0,10.824858,5.696261,0.0,14.247406,0.0,10.379692,0.0,0.0,10.171738,0.0,0.0,0.0,0.0,0.0,0.0,25.417084,0.0,0.0
2011-04-14,13.039818,6.8839536,22.683409,0.0,0.0,2.008382,12.990774,2.6788874,0.0,17.657488,2.4292505,7.337057,8.931828,15.744268,0.0,26.664057,7.4302073,11.530929,7.0481157,4.1592884,15.180078,2.5380557,4.9624553,5.810939,5.5587664,3.3758698,2.3561459,18.603886,0.0,7.157368
2011-04-15,9.4570055,7.107543,12.0891075,10.640499,9.914076,9.847597,21.789747,0.0,0.0,29.172365,0.0,15.527051,33.12064,15.119683,0.6981252,0.0,9.272113,21.139086,7.8721924,9.936952,12.154543,5.290086,0.0,2.8105056,16.471058,4.4531317,0.0,36.909515,6.3343153,7.5840306
2011-04-16,7.0472465,0.0,9.403653,0.0,0.0,0.0,8.081146,0.5823467,0.0,0.0,2.480592,0.0,5.254087,0.0,0.0,9.836987,0.0,6.2811947,2.181389,0.0,0.0,0.0,0.0,5.721524,0.0,3.0788505,2.2826927,6.836556,0.0,2.3801775
2011-04-17,14.072859,3.988977,23.403479,0.0,0.0,1.2429003,12.645377,2.9165862,0.0,17.117603,2.5914595,0.0,15.124157,7.784665,0.0,27.874128,3.0684185,10.988064,8.374505,0.0,13.047992,3.082822,9.546149,9.8745165,0.0,9.512754,7.235594,18.75425,3.116482,8.670866
2011-04-18,14.382571,12.605543,19.735977,10.427299,3.6953902,13.059875,16.145712,7.278037,0.0,21.144735,6.944677,17.3389,22.487686,19.82802,0.0,19.957485,9.995199,12.512979,11.696159,14.19172,23.90641,10.873199,12.698301,8.234042,18.150417,11.08999,9.744709,24.55974,0.0,9.33301
2011-04-19,11.520667,0.0,17.85466,11.4148655,17.564623,7.191794,16.261599,1.5369874,0.0,14.911132,0.0,24.566992,15.603267,15.950753,0.0,18.32667,2.914322,10.49046,8.841256,4.112301,15.202387,2.7610557,6.3773437,7.921161,12.435161,6.3163304,5.972271,16.493887,1.7115475,8.01528
2011-04-20,23.941412,10.781704,29.55047,12.198829,17.612656,14.141941,23.5386,6.113193,2.755654,23.142523,7.7154555,15.710472,15.925027,16.654633,8.299594,29.936226,8.887632,16.474117,24.688175,8.849163,23.331783,10.761075,15.9914055,29.562094,14.538809,23.408747,19.341702,16.824228,12.542075,23.352058
2011-04-21,16.010406,19.525324,42.42555,15.499479,17.184147,15.654935,26.301165,11.915419,7.8999133,35.450375,9.913819,36.45465,36.09466,29.197332,8.25929,39.614758,19.50011,23.771452,21.964699,20.84559,37.320206,12.917387,18.426226,11.08105,24.573452,18.805794,14.524658,41.332676,8.152606,21.428513
2011-04-22,26.037773,31.601364,49.18444,38.2956,35.762424,40.528965,28.53463,20.242134,16.7495,34.02798,23.237358,41.660152,39.148785,29.901817,17.426538,61.161686,26.595207,32.14876,14.804896,30.812834,31.315084,32.29562,23.907885,19.80303,41.330032,24.451569,17.721733,44.639973,29.656424,15.6459055
2011-04-23,38.991787,35.25519,72.58907,36.429268,34.726685,42.459705,48.103767,23.221577,9.346952,28.434704,22.60608,39.880196,36.967735,28.873251,13.870026,81.282524,28.486635,41.898388,16.504406,33.93312,34.880016,38.19759,32.775597,38.68712,42.46621,37.39703,29.082863,47.958443,18.171154,26.762829
2011-04-24,34.746952,18.2319,31.317022,20.420765,21.547136,17.265007,34.938934,10.122963,3.8929193,10.605108,11.6741,32.071136,30.66395,18.634418,7.8675637,16.44953,18.526627,27.720879,34.76008,15.400464,9.342687,16.739695,16.609657,24.927956,19.5657,21.92258,18.379642,23.69071,12.9240055,31.772167
2011-04-25,50.39643,19.311373,53.73353,9.388706,15.691181,16.2149,52.879646,9.436225,4.17301,29.37014,10.777296,22.84726,18.907824,20.628046,7.142732,38.352234,19.051003,38.261894,23.557333,16.324715,35.1376,14.283716,20.543495,34.192112,22.568363,30.221592,15.10862,41.384964,4.082198,22.603382
2011-04-26,6.655121,5.0025816,28.341341,0.0,0.0,7.7357583,9.380186,7.0392365,0.0,9.100399,10.090978,0.0,0.0,7.6214576,5.0206366,29.52895,3.2990127,9.919057,9.787376,5.7396073,10.593475,0.0,0.0,3.9031942,5.4885902,0.0,8.783421,10.560374,0.0,10.699092
2011-04-27,3.0519578,0.0,8.274732,0.0,0.0,0.0,6.8672647,0.0,0.0,6.287173,0.0,0.0,0.0,0.0,0.0,5.617546,0.0,4.639303,2.9724965,0.0,5.2941628,0.0,0.0,3.587916,0.0,1.7435087,0.0,11.304703,0.0,3.378876
2011-04-28,10.492337,7.7905912,21.571712,0.0,9.82609,3.514538,3.9170866,4.8834205,0.0,5.0239277,0.0,18.117702,8.0055,10.929588,0.0,24.818121,6.7933855,7.320115,4.0017657,5.270625,7.198399,6.71763,8.367732,8.710589,11.092875,7.555261,7.078787,7.3927836,0.0,6.76654
2011-04-29,5.231656,13.58692,7.2074137,22.202518,21.80909,24.816128,6.837101,10.984956,0.0,7.039817,12.011498,27.562668,7.3080373,14.04225,0.0,0.0,9.63499,6.6097393,4.605218,11.978733,7.4334245,14.9559555,7.974979,5.6285677,20.72575,5.72417,8.498909,11.150509,0.0,7.285089
2011-04-30,8.422614,6.7163143,9.8656845,0.0,7.05429,0.0,13.236228,1.8235476,0.0,18.934181,0.0,15.600308,16.011,14.427374,0.0,7.158734,7.8163166,13.314721,0.0,9.012944,29.203747,5.123552,4.4311886,7.5137644,10.025629,8.282959,3.505618,17.000822,0.0,2.8378696
2011-05-01,3.8984911,7.360293,9.592774,3.377263,3.3882086,0.0,11.368262,7.996761,0.0,8.177771,3.5825624,13.541715,9.159414,13.325133,3.322583,7.495457,6.7429037,10.362562,7.0697217,7.20278,16.522465,7.2887096,10.88608,5.8225474,7.1904464,7.973886,14.357456,11.386635,2.195242,11.881567
2011-05-02,3.360695,5.6209984,2.291232,0.0,0.0,0.0,6.314182,0.0,0.0,0.0,0.0,4.932899,4.8594537,0.0,0.0,8.118557,5.6393857,7.418069,17.15849,4.4969587,0.0,0.0,8.348613,0.0,0.0,6.549707,13.891848,9.091891,0.0,14.41584
2011-05-03,9.120595,27.244425,20.29145,18.186705,16.165945,23.889423,21.473068,15.4160595,0.0,28.24811,15.051097,29.886353,21.542728,35.55083,1.4243866,0.0,29.741463,23.448214,6.0290127,30.842915,34.550182,26.900425,18.388933,6.0274024,31.120174,23.83484,15.310336,31.529596,1.7327793,6.0290127
2011-05-04,0.0,0.0,0.0,9.977385,10.291331,10.058285,0.0,10.843691,0.0,6.987633,2.6830294,13.132509,0.0,9.478201,3.9566433,0.0,7.412068,0.0,8.027666,8.566184,6.9704313,0.0,0.0,0.0,12.069998,0.0,10.68169,0.0,4.433872,7.578037
2011-05-05,2.3388917,8.999104,10.804153,4.3224287,5.6820755,6.1269326,0.0,0.0,0.0,7.3526244,0.0,9.986814,3.6809177,12.588039,1.3361123,14.4675865,7.551436,0.0,0.0,14.1676855,8.622951,6.9325714,0.0,0.0,13.1190815,0.0,0.0,0.0,1.9972863,0.0
2011-05-06,8.647515,7.127853,17.304247,0.0,0.0,0.0,9.074185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.328173,0.0,0.0,0.0,0.0,0.0,7.2848506,0.0,0.0,6.7628403,0.0,0.0,0.0,0.0,0.0
2011-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4498309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7276545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.581854,0.0,0.0,0.0,6.015484,0.0,0.0,2.6569967,0.0,0.0
2011-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1892607,0.0,6.5618486,2.1484733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4496994,0.0,0.0,0.0,5.390463,0.0,0.0,2.541333,0.0,0.0
2011-05-15,0.0,0.0,9.508269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1245565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.232858,0.0,5.721878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-17,0.0,0.0,11.81729,0.0,0.0,0.0,11.657694,0.0,0.0,15.554954,0.0,0.0,3.962795,0.0,0.0,5.502609,0.0,0.0,0.0,0.0,4.136067,0.0,0.0,0.0,0.0,0.0,0.0,11.043061,0.0,0.0
2011-05-18,0.0,8.234688,11.745778,0.0,0.0,0.0,12.988263,0.0,0.0,4.9902244,0.0,12.657893,7.512081,6.9752183,0.0,7.472365,10.615641,7.1300673,0.0,9.944038,10.951884,0.0,0.0,0.0,0.0,0.0,0.0,13.88167,0.0,0.0
2011-05-19,3.9552798,6.475802,9.073037,9.510258,16.165318,0.0,9.503169,0.0,0.0,4.2921443,0.0,26.00969,8.214456,21.00028,0.0,13.404893,6.511593,9.951798,0.0,0.0,21.870243,6.078021,5.0978456,0.0,7.5619783,6.0724497,0.0,9.531551,5.6815195,0.0
2011-05-20,3.0399816,24.717875,0.0,19.348421,14.310423,20.525589,7.9644837,20.53165,6.1125083,12.40596,17.473097,21.594654,20.64922,19.40763,9.0517,0.0,20.274582,19.19937,19.19077,23.201328,16.112387,23.547762,17.261524,21.548035,22.97742,22.893854,21.257439,11.961527,7.645346,18.28949
2011-05-21,7.632973,13.459905,5.0702033,18.913803,16.724682,17.671549,10.600623,20.930061,4.572429,5.8902845,11.513004,14.1301,9.895418,8.473804,10.764894,11.116709,10.770509,12.517054,11.919264,11.541723,1.6138213,13.393914,12.177915,7.2584286,9.049511,11.608335,18.276232,14.485723,8.103423,15.820699
2011-05-22,0.0,0.0,0.0,0.0,0.0,8.677444,0.0,0.0,0.0,3.7635045,8.702522,0.0,3.748137,0.0,0.0,0.0,3.3652291,2.8653631,0.0,0.0,4.4992266,8.990694,0.0,0.0,8.156964,0.0,0.0,3.6866038,0.0,0.0
2011-05-23,0.0,9.106854,4.977122,13.930215,14.9616585,12.169671,6.304546,0.0,0.0,5.6645765,0.0,19.48903,6.695806,10.260536,0.0,0.0,7.0619707,3.5013096,0.0,10.665942,8.004232,9.761101,0.0,0.0,16.86228,0.0,0.0,5.5270467,0.0,0.0
2011-05-24,10.338735,17.967316,10.304922,6.8854856,6.775193,10.172196,9.923862,11.231031,0.0,10.092899,9.203425,22.192057,12.051773,21.335,0.0,14.361696,16.750286,10.458546,0.0,22.828745,7.552358,17.363607,8.915748,2.460614,23.378254,10.586003,11.290446,12.5318575,4.1032367,0.0
2011-05-25,7.052079,4.028313,10.527565,5.2423773,10.357229,4.98849,10.401529,0.0,0.0,12.973235,0.0,22.369347,2.6852071,26.314785,0.0,12.779008,8.489774,6.2602487,0.0,25.161186,14.462233,0.0,3.0563445,1.8552417,23.368073,4.581963,0.0,6.8098063,1.4009676,0.0
2011-05-26,7.668774,0.0,18.69045,0.0,3.1799483,0.0,7.1707582,0.0,9.844906,8.634905,0.0,0.0,0.0,0.0,8.217073,23.293064,0.0,8.063881,0.0,9.826724,0.0,0.0,0.0,2.7552404,12.824178,11.298211,0.0,10.076391,8.265108,0.0
2011-05-27,0.0,22.795094,15.691737,10.352019,8.930169,8.515306,3.867286,0.0,0.0,19.708088,0.0,13.463755,24.853802,27.187305,0.0,21.855854,26.046228,15.565407,0.0,25.402767,18.810759,0.0,14.577324,0.0,24.165852,11.328385,11.355637,11.319577,0.0,0.0
2011-05-28,4.7469954,20.236311,14.241832,12.867933,10.416311,15.61373,17.079668,18.502369,0.0,27.76971,19.70869,12.042489,11.420466,38.35126,0.0,0.0,17.587769,14.816118,10.258886,37.8505,31.60394,22.807981,13.501552,6.431191,25.316383,9.332416,12.852858,17.101204,0.0,9.345126
2011-05-29,6.222752,16.198763,5.9328175,9.059452,11.38357,7.725497,6.031213,0.0,0.0,0.0,8.891724,24.407566,11.649929,13.595631,0.0,0.0,13.704469,14.416024,0.0,15.150826,16.006424,15.969376,0.0,0.0,10.912796,7.942739,0.0,12.650104,0.0,0.0
2011-05-30,0.0,24.474297,12.086195,24.800339,24.68833,21.621082,16.727066,13.072173,0.0,14.107492,17.415333,47.36293,19.119713,50.022896,11.610332,0.0,16.989317,25.764343,0.0,30.433317,17.759443,27.99977,6.166194,0.0,48.850773,7.2501287,0.0,24.060978,8.643105,0.0
2011-05-31,9.081938,17.048157,37.17396,32.58407,34.14055,14.426273,29.685759,8.072577,0.0,19.41196,11.558963,29.14969,17.724188,15.436425,3.9900415,10.927927,17.745739,19.337456,0.0,10.021631,23.099031,13.466623,14.126395,3.1577914,11.517448,11.282369,0.0,36.211563,8.88174,0.0
2011-06-01,22.12292,12.177206,98.6406,22.64215,24.432909,16.606266,53.228443,9.307705,5.3047986,63.068325,11.938207,33.8607,22.886522,30.715729,10.300747,109.20379,6.5267015,31.477701,2.1923134,8.00317,104.939255,12.72021,12.048967,3.523051,29.890945,11.974027,5.5263863,82.63006,12.103563,1.7525004
2011-06-02,22.907639,13.599434,92.691124,5.3238816,5.2400637,5.314211,36.845867,10.743402,7.045454,149.65329,5.986854,0.0,26.7865,20.468046,5.5283785,48.134304,7.331835,31.257616,3.4777648,13.979643,236.17007,8.766447,13.536474,4.3770347,14.245035,9.660345,13.492212,44.797333,6.9186673,5.010062
2011-06-03,29.387415,5.468173,51.02066,0.0,0.0,0.0,23.319374,0.0,0.0,37.66414,0.0,12.20702,11.350948,13.150513,0.0,54.601894,4.3773956,10.716218,0.0,5.254534,58.38206,0.0,5.7660637,0.0,8.850861,5.360929,0.0,27.119698,0.0,0.0
2011-06-04,0.0,12.23437,0.0,0.0,0.0,4.3208094,0.0,6.8830996,0.0,27.590391,6.2680993,0.0,13.249407,13.413859,0.0,0.0,9.680322,0.0,4.1862254,24.573313,62.359676,7.6976533,12.94656,0.0,20.20414,4.712912,11.823462,0.0,0.0,9.678923
2011-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7660637,0.17201789,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-06,0.14220747,12.41997,17.239851,40.532135,34.046852,30.301523,22.075346,11.087725,29.974747,24.13164,19.254377,24.12713,13.547087,16.314096,28.318943,11.389681,6.6104307,18.832178,6.052749,11.738699,25.332588,11.963246,16.344229,5.717232,20.330711,11.122547,12.24327,42.39315,28.004585,9.232811
2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94010556,0.0,0.0,0.9960018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.445512,0.0,0.0,0.0,4.7650275,0.0,0.0,0.0,4.910802,0.0,0.0,4.8001924
2011-06-08,0.0,2.8461735,0.0,13.0295105,11.99547,8.528688,0.0,0.0,0.0,1.1918356,0.0,11.722691,3.5198977,10.801984,4.8240504,0.0,2.1982021,0.0,0.0,3.5211716,15.529258,0.0,2.676633,0.0,9.811361,0.0,0.0,2.5934403,9.6314335,0.0
2011-06-09,0.0,3.8924208,0.0,19.465748,17.257017,6.3261003,10.647504,2.2753465,9.931954,5.3812184,5.301991,0.0,7.1578913,0.852934,12.626018,0.0,0.9749558,11.333434,3.3649426,3.0450585,0.0,0.0,4.6733227,0.0,2.9535217,8.674,3.8323703,14.025558,9.752324,3.93933
2011-06-10,0.0,0.0,0.0,12.918699,20.105093,0.0,0.0,0.0,10.10583,0.0,0.0,0.0,0.0,0.0,9.868537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.876135,0.0
2011-06-11,0.0,1.6874192,0.0,6.614254,7.36379,2.776514,5.608424,0.0,6.074564,18.275227,0.0,0.0,0.0,0.24651173,5.900018,0.0,0.1701619,4.6321306,0.0,1.7025774,0.0,1.0739868,3.4015822,0.0,2.580542,0.0,2.5702395,9.6391325,6.8273582,2.1531596
2011-06-12,0.0,0.0,0.0,7.6253147,1.627472,4.6912165,0.0,0.0,2.608182,0.0,1.9477993,2.6185033,0.0,0.0,2.205352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1870334,0.0
2011-06-13,0.0,0.0,27.832764,2.5868168,2.6645935,1.735067,7.850799,0.0,2.9774506,13.53801,0.0,0.0,5.8175006,0.0,2.58265,19.893087,0.0,6.883259,0.0,1.8917577,11.938226,0.0,0.0,0.0,1.1887298,6.445965,0.0,14.941734,2.5530596,0.0
2011-06-14,41.02193,11.41093,85.385544,8.201747,8.713942,7.730769,41.427063,5.191726,8.03696,35.623394,7.1814747,6.2411056,15.952912,5.9187512,7.3636937,71.39434,4.1075306,27.72594,4.777654,6.9026318,51.221348,5.4498496,12.663785,13.004845,7.492491,17.529737,8.560827,46.333775,7.3982573,6.952351
2011-06-15,0.0,0.0,19.018887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000932,1.478757,0.0,0.0,19.461143,0.0,2.3714957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.027428,0.0,0.0,0.0,0.0
2011-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-17,0.0,4.8822556,0.0,0.0,3.6703541,4.6205993,0.0,3.0843153,4.1985784,23.547148,4.884348,3.8351784,7.727691,5.798394,4.5516725,0.0,0.0,0.0,0.7705943,6.462682,41.684513,4.935634,0.0,0.0,8.688713,0.0,2.4659798,20.32027,4.5706825,2.1659188
2011-06-18,0.0,10.98382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.403614,0.0,0.0,6.027031,0.0,0.0,0.0,4.332422,5.674718,0.0,0.0,94.02784,0.0,11.524274,0.0,0.0,9.590626,1.0141535,17.436245,0.0,0.0
2011-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5271683,0.0,0.0,1.0059756,1.7530549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-24,0.0,4.527945,0.0,21.716986,21.838055,9.604881,0.0,7.7892103,12.617273,0.0,4.253684,12.173864,0.0,0.0,11.854577,0.0,0.0,0.0,3.9886026,2.6936111,0.0,7.145059,0.0,0.0,6.8245406,3.1072564,4.170208,0.0,13.140643,4.491361
2011-06-25,11.133523,18.941097,35.691536,17.083492,12.986997,13.2142515,37.834354,7.9253936,0.0,54.144974,8.169771,14.908319,23.029995,16.809456,4.882989,8.158788,9.816452,31.022995,9.232482,13.716048,102.130005,8.169772,26.96634,25.852242,17.741238,39.914772,17.280033,45.098713,0.0,12.163326
2011-06-26,0.0,0.0,0.0,2.6672263,8.200041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8575864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7816067,0.0
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.768648,26.231667,0.0,0.0,0.0,0.0,5.1651983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9972944,0.0
2011-06-28,0.0,0.0,0.0,5.518363,0.0,5.163984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1213832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0588512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-30,0.0,9.608849,19.4899,0.0,14.36603,0.0,9.69873,0.0,0.0,56.358685,0.0,12.986777,25.687012,0.0,0.0,20.559671,0.0,19.937702,0.0,0.0,22.52948,0.0,10.819072,0.0,0.0,17.444796,0.0,39.601124,0.0,0.0
2011-07-01,3.4606164,16.487682,10.586161,16.06365,27.43828,12.709468,16.233124,4.1374097,0.0,18.053543,10.612027,17.286705,15.019744,6.0044417,7.6768064,0.0,6.0332975,17.13474,0.0,10.791405,26.08994,12.181183,12.464602,1.4911611,14.002424,16.148006,5.3412633,18.154743,10.16783,0.0
2011-07-02,0.0,15.387646,0.0,13.6079,26.539106,16.8953,4.3499703,15.953139,9.691847,14.099333,16.825672,21.994053,11.652373,4.6331873,9.530336,0.0,12.008789,11.781219,7.294922,21.088385,16.588373,16.883368,15.087486,1.0744718,23.313267,9.737213,11.6954,12.489485,16.487999,5.6509786
2011-07-03,3.6758022,18.75893,10.486305,11.086,26.539106,11.525359,5.208938,8.615186,11.209776,2.7493408,11.169702,16.062233,9.4128065,5.8415804,10.803547,15.762208,10.838007,15.434287,12.92751,11.181898,18.446518,12.071262,20.012688,3.2220135,16.895267,16.54093,14.630537,8.420307,13.133045,12.92751
2011-07-04,10.78996,17.703165,30.572157,12.347154,12.984771,10.583323,20.812756,8.360283,16.502483,15.850041,8.053633,11.27378,18.43987,4.995873,14.091598,20.061678,9.986675,22.869873,8.131674,12.737281,24.291576,9.816862,19.744143,3.5603433,12.595765,22.57739,13.703367,20.588373,15.233444,9.515982
2011-07-05,8.998634,25.473175,21.356054,31.405937,43.855873,18.625673,14.949103,9.175132,27.240587,16.720255,19.552267,16.828014,25.681126,3.4765213,21.03025,28.495316,9.986675,28.485249,10.030346,15.012568,25.914755,12.336297,29.141573,3.4914687,17.047718,29.71096,13.646119,20.910099,31.586788,10.395541
2011-07-06,12.122719,4.4789805,58.0696,15.895569,34.537003,8.168298,28.323933,2.3771782,16.268005,0.0,7.558653,7.202079,11.518425,0.25144884,15.778988,19.752817,0.0,11.142231,1.7148155,7.01655,19.1164,4.309369,3.186525,0.13687633,6.8838215,1.2145932,1.3841691,32.755,24.59962,1.6657033
2011-07-07,0.0,0.0,0.0,17.962173,16.906027,7.7594085,23.176165,0.0,13.7009735,0.0,0.0,12.444482,10.079515,0.0,12.928076,0.0,0.0,21.513466,0.0,0.0,30.716238,0.0,0.0,0.0,3.5806022,0.0,0.0,25.959538,12.800453,0.0
2011-07-08,3.2988718,11.0704155,13.624936,0.0,0.0,2.4831057,28.326273,5.7485933,0.0,16.65856,4.1504383,0.0,15.33307,2.0893736,0.0,0.0,5.5559444,23.055885,2.0664878,3.617386,11.0512705,6.852363,12.615833,0.38569272,5.722512,15.7516365,9.811356,25.838528,0.0,2.882212
2011-07-09,10.23568,21.010803,33.94963,18.553074,7.1102576,19.098787,17.28892,7.3751655,4.226143,40.703423,9.533547,20.887093,15.963215,5.983022,0.0,36.767067,16.935764,14.898304,0.43695962,14.2565,60.951946,11.776155,22.375397,0.11969065,23.018948,1.1115361,2.4885457,32.162773,3.4102118,0.0
2011-07-10,0.0,24.956467,0.0,0.0,0.0,0.0,2.1406527,0.0,0.0,13.124567,0.0,0.0,15.674681,0.9353733,0.0,0.0,2.7851145,24.904345,0.0,0.0,0.0,0.0,25.154112,0.19703797,0.0,26.286245,0.0,0.0,0.0,0.0
2011-07-11,0.0,16.172695,0.0,10.830527,10.776559,10.909805,18.12579,10.606034,0.0,20.499327,9.308717,11.25355,14.402729,2.9455433,8.660297,0.0,7.303171,17.513754,9.044072,10.022055,23.018473,13.345899,16.357582,0.0,12.520594,13.357272,12.7034645,21.930779,2.6351352,9.044072
2011-07-12,9.761517,22.114515,36.2148,12.175424,10.518945,13.440712,29.172852,5.797323,12.057015,19.100462,15.141851,11.130959,23.765999,4.461161,13.639541,38.742657,6.9254966,26.651815,5.183877,7.9859047,27.89735,2.2302103,22.219906,0.0,11.675847,24.20148,11.256763,16.978987,13.465894,5.468831
2011-07-13,0.0,18.543991,34.585228,15.877769,20.623095,16.397278,21.098314,12.3367195,12.774329,25.825521,13.366572,17.900177,22.044283,10.169753,12.748947,15.816965,7.6390796,23.545233,5.976054,19.383488,62.295692,14.3178625,16.971249,0.0,22.704634,18.040026,8.966139,36.09321,20.291142,3.08369
2011-07-14,0.0,2.7057645,2.990114,8.039924,10.659995,4.400102,0.0,3.4934597,2.027951,0.0,3.6973891,4.5565805,0.0,1.264086,6.8475194,14.644721,1.2830157,0.0,0.0,2.029005,0.0,3.6733823,0.0,0.0,0.0,0.0,0.0,0.0,4.3950286,0.0
